batch,frame_dense_frame_accuracy,frame_dense_frame_precision,frame_dense_frame_recall,frame_dense_loss,loss,offset_dense_loss,offset_dense_offset_accuracy,offset_dense_offset_precision,offset_dense_offset_recall,onset_dense_loss,onset_dense_onset_accuracy,onset_dense_onset_f1,onset_dense_onset_precision,onset_dense_onset_recall,velocity_dense_loss,velocity_dense_velocity_mae
86,0.5801278352737427,0.046458832919597626,0.8126558065414429,1.1586328744888306,4.609259605407715,1.145888090133667,0.6071115136146545,0.052068401128053665,0.8040154576301575,1.1390177011489868,0.6062102317810059,0.09807345271110535,0.052193738520145416,0.8107074499130249,0.053407251834869385,0.18867725133895874
87,0.5804224610328674,0.04653950408101082,0.8129072785377502,1.1583707332611084,4.606199741363525,1.1450129747390747,0.6074399948120117,0.052140358835458755,0.8044459819793701,1.138176679611206,0.6065831780433655,0.0981995239853859,0.052263833582401276,0.8110252022743225,0.05292654410004616,0.18741454184055328
88,0.5805580615997314,0.04656093567609787,0.8134778738021851,1.157123327255249,4.598299980163574,1.14291250705719,0.6078765392303467,0.05213787779211998,0.8049414753913879,1.1360222101211548,0.6069945096969604,0.09819632768630981,0.05225961655378342,0.8116055130958557,0.05244060978293419,0.18615072965621948
89,0.5806960463523865,0.04657017067074776,0.8128646612167358,1.1575961112976074,4.600593566894531,1.1436148881912231,0.6081132888793945,0.052263546735048294,0.8047003149986267,1.1366974115371704,0.6072548627853394,0.09843684732913971,0.05239638686180115,0.8114850521087646,0.051976341754198074,0.1849222183227539
90,0.5809670090675354,0.04661008343100548,0.813248872756958,1.1565966606140137,4.597569465637207,1.1430103778839111,0.6083588004112244,0.052376795560121536,0.8053052425384521,1.1361020803451538,0.6075320243835449,0.09863844513893127,0.05250828340649605,0.8120466470718384,0.051516786217689514,0.18370869755744934
91,0.5811294317245483,0.04660835862159729,0.8132027387619019,1.1560722589492798,4.595358371734619,1.142534852027893,0.6086185574531555,0.05244116857647896,0.8055862188339233,1.1356093883514404,0.6077917814254761,0.09874840080738068,0.052569590508937836,0.8122888207435608,0.05106490105390549,0.1825074553489685
92,0.5813102126121521,0.046635985374450684,0.8136832118034363,1.1549315452575684,4.590800762176514,1.141448974609375,0.6089010238647461,0.0525457002222538,0.8063564300537109,1.1345551013946533,0.6080321669578552,0.09891503304243088,0.052660830318927765,0.813055694103241,0.05062006413936615,0.18132556974887848
93,0.5815334916114807,0.046702709048986435,0.8140058517456055,1.1544880867004395,4.586008071899414,1.1400259733200073,0.6094250082969666,0.05254484340548515,0.8063550591468811,1.1332017183303833,0.6085280776023865,0.0989171490073204,0.052661679685115814,0.8131387829780579,0.05018196627497673,0.18016454577445984
94,0.581688642501831,0.04674554988741875,0.8142396211624146,1.154111385345459,4.584206581115723,1.1395920515060425,0.6097873449325562,0.0526164248585701,0.8064673542976379,1.1328107118606567,0.6088910102844238,0.09904170781373978,0.05273206904530525,0.8131932020187378,0.049763262271881104,0.17902912199497223
95,0.5818454027175903,0.04683266580104828,0.8146131038665771,1.1538835763931274,4.585219860076904,1.1399272680282593,0.6101177930831909,0.05279050022363663,0.8066574335098267,1.1333675384521484,0.6092131733894348,0.09932365268468857,0.052892304956912994,0.8131084442138672,0.04934819042682648,0.17790840566158295
96,0.5820399522781372,0.04682769626379013,0.814934253692627,1.1526927947998047,4.580226421356201,1.1386919021606445,0.6103959083557129,0.05283442139625549,0.8071304559707642,1.1321871280670166,0.6094977259635925,0.09940155595541,0.05293460562825203,0.8135533928871155,0.048934925347566605,0.1767953634262085
97,0.5822041034698486,0.04687735065817833,0.8147640228271484,1.1528199911117554,4.579407215118408,1.1384186744689941,0.6107574105262756,0.0528559610247612,0.806764543056488,1.1319512128829956,0.609885036945343,0.0994507372379303,0.05296392738819122,0.8132162094116211,0.04853299260139465,0.17570580542087555
98,0.5824958682060242,0.04693538323044777,0.8150671720504761,1.1521764993667603,4.575631141662598,1.137455940246582,0.6112625598907471,0.05294327810406685,0.8071533441543579,1.130966067314148,0.6104281544685364,0.09959559887647629,0.0530451163649559,0.8134488463401794,0.04813360050320625,0.17463086545467377
99,0.5828304886817932,0.04698023572564125,0.8149206042289734,1.1518253087997437,4.571531772613525,1.1362600326538086,0.6115489602088928,0.052967604249715805,0.8074876070022583,1.1297856569290161,0.6107751131057739,0.09965571016073227,0.05307779088616371,0.813786506652832,0.047750916332006454,0.17358125746250153
100,0.5830093026161194,0.04702773317694664,0.8155608177185059,1.1506600379943848,4.56396484375,1.1341906785964966,0.6120452880859375,0.05297725647687912,0.8079904317855835,1.1277164220809937,0.6113427877426147,0.09970377385616302,0.05310263857245445,0.8143551349639893,0.04736338555812836,0.17252902686595917
101,0.5832906365394592,0.047023892402648926,0.8153284788131714,1.1500434875488281,4.559812545776367,1.1329771280288696,0.612510085105896,0.05298095569014549,0.8079816102981567,1.1266511678695679,0.6118934154510498,0.09971495717763901,0.053109630942344666,0.8142030835151672,0.046979617327451706,0.17149078845977783
102,0.5834958553314209,0.04704967141151428,0.8156377673149109,1.1492034196853638,4.55806303024292,1.132683515548706,0.6127228140830994,0.05312715098261833,0.808650553226471,1.1264361143112183,0.6122010946273804,0.09996294975280762,0.05324875935912132,0.8145756721496582,0.04660773649811745,0.17046937346458435
103,0.5837589502334595,0.047110021114349365,0.8158274292945862,1.148681879043579,4.553976058959961,1.1315820217132568,0.6131897568702698,0.053234122693538666,0.8092156052589417,1.1252951622009277,0.6127312183380127,0.10017134249210358,0.05336456373333931,0.8151538968086243,0.0462443083524704,0.1694706380367279
104,0.5840849876403809,0.04708537831902504,0.8160610795021057,1.1471116542816162,4.548091888427734,1.1301441192626953,0.6138230562210083,0.05329335480928421,0.8094189763069153,1.123948335647583,0.6134139895439148,0.1002773642539978,0.053424324840307236,0.815251886844635,0.04587974026799202,0.16846857964992523
105,0.5843653678894043,0.047151725739240646,0.8165535926818848,1.1462750434875488,4.5409040451049805,1.128106713294983,0.6144989728927612,0.053302161395549774,0.8096532225608826,1.121880054473877,0.6141780614852905,0.10031726956367493,0.05344593897461891,0.8154932856559753,0.045524898916482925,0.16749189794063568
106,0.5845982432365417,0.04721752926707268,0.8171727061271667,1.145450472831726,4.539756774902344,1.1279810667037964,0.614639401435852,0.0534750297665596,0.8104552030563354,1.121867060661316,0.614336371421814,0.10060878843069077,0.05360884964466095,0.8160990476608276,0.04518238827586174,0.16653142869472504
107,0.5849018692970276,0.04730788990855217,0.8176226615905762,1.1448980569839478,4.535159587860107,1.1266461610794067,0.6151230335235596,0.0535503551363945,0.8109216094017029,1.1205968856811523,0.6147754788398743,0.10073316842317581,0.05367756262421608,0.8165426254272461,0.04484313353896141,0.1655866503715515
108,0.5851653218269348,0.04737680032849312,0.8176839351654053,1.1448019742965698,4.533799648284912,1.126237392425537,0.6155038475990295,0.05363263189792633,0.8110718727111816,1.1202518939971924,0.6151677966117859,0.10088218748569489,0.05376160889863968,0.816678524017334,0.044513408094644547,0.16465739905834198
109,0.5854353308677673,0.04738361015915871,0.8181673288345337,1.1432803869247437,4.527289390563965,1.1245614290237427,0.615999698638916,0.05364856868982315,0.8113309741020203,1.118679165840149,0.6156232953071594,0.10089946538209915,0.05377034470438957,0.8169271349906921,0.044178903102874756,0.1637232005596161
110,0.5856477618217468,0.047438785433769226,0.8183911442756653,1.142747163772583,4.526864051818848,1.124549150466919,0.6163598299026489,0.05378492921590805,0.811432421207428,1.1188178062438965,0.6159701943397522,0.10112720727920532,0.0538996160030365,0.8169510960578918,0.04386454075574875,0.16282285749912262
111,0.5858882069587708,0.047420572489500046,0.8186177015304565,1.1414028406143188,4.5245280265808105,1.1242539882659912,0.6166353821754456,0.05392345041036606,0.8119062185287476,1.118550419807434,0.6162179112434387,0.10136125236749649,0.054030850529670715,0.8173534274101257,0.04354133456945419,0.16191114485263824
112,0.5861414074897766,0.04746459797024727,0.8189200162887573,1.1407818794250488,4.5222625732421875,1.1237614154815674,0.6170533299446106,0.054042793810367584,0.8122556209564209,1.1180528402328491,0.6165928840637207,0.10155381262302399,0.05413905903697014,0.8176350593566895,0.043227218091487885,0.1610211879014969
113,0.5864368677139282,0.0475434884428978,0.8191705346107483,1.1402981281280518,4.519172191619873,1.1229225397109985,0.6174785494804382,0.05412997305393219,0.8124825358390808,1.1172455549240112,0.6169711351394653,0.10169883817434311,0.054220449179410934,0.8178744912147522,0.04292075335979462,0.16014960408210754
114,0.5867673754692078,0.04756738618016243,0.8189132809638977,1.1400980949401855,4.517033100128174,1.1223689317703247,0.617769181728363,0.05415038391947746,0.8124936819076538,1.1166270971298218,0.6173130869865417,0.10175435990095139,0.05425165966153145,0.8179547190666199,0.042623814195394516,0.15929527580738068
115,0.5870091915130615,0.047617070376873016,0.8191959261894226,1.1394381523132324,4.517683506011963,1.1227611303329468,0.6178797483444214,0.05430194362998009,0.8127979636192322,1.11715829372406,0.6174719333648682,0.10203910619020462,0.05441226810216904,0.818248987197876,0.04233492165803909,0.15845166146755219
116,0.5871704816818237,0.04764971509575844,0.8188720941543579,1.139583706855774,4.518229007720947,1.1229134798049927,0.6178178787231445,0.05439407750964165,0.8131693601608276,1.1173529624938965,0.6174455285072327,0.1022043451666832,0.054505009204149246,0.8185299634933472,0.04205144941806793,0.15762144327163696
117,0.5874069929122925,0.04772748053073883,0.8195656538009644,1.1386094093322754,4.515902042388916,1.1225414276123047,0.617901086807251,0.05450857803225517,0.8138151168823242,1.1169345378875732,0.6175806522369385,0.10241549462080002,0.05462240055203438,0.8191442489624023,0.04176373779773712,0.15679344534873962
118,0.5875551700592041,0.04771677404642105,0.8196157217025757,1.1377990245819092,4.5122480392456055,1.121605634689331,0.618033766746521,0.054511021822690964,0.8141264319419861,1.1160516738891602,0.6177483797073364,0.10241807997226715,0.05462298542261124,0.8193424344062805,0.041479893028736115,0.1559704691171646
119,0.5877487659454346,0.04774688184261322,0.8196688294410706,1.1374343633651733,4.510453701019287,1.1211445331573486,0.618183434009552,0.05459641292691231,0.8146472573280334,1.1156367063522339,0.6179463267326355,0.10255910456180573,0.05470173805952072,0.8196749687194824,0.04120343551039696,0.15516376495361328
120,0.5881115198135376,0.047762054949998856,0.8197216391563416,1.1365091800689697,4.504652976989746,1.1195679903030396,0.6185901761054993,0.05458468198776245,0.8149173259735107,1.1140578985214233,0.6184087991714478,0.10254501551389694,0.05469297617673874,0.8198429942131042,0.04092026501893997,0.15435700118541718
121,0.5882716774940491,0.047765858471393585,0.8198559880256653,1.1357996463775635,4.501331329345703,1.1188066005706787,0.6188316941261292,0.054628148674964905,0.8152089715003967,1.1132007837295532,0.6186970472335815,0.10263185203075409,0.054741133004426956,0.8201241493225098,0.040647901594638824,0.15356457233428955
122,0.5884349346160889,0.04778602719306946,0.819854736328125,1.1355036497116089,4.500715732574463,1.1187222003936768,0.6190125942230225,0.05469059199094772,0.8153008222579956,1.1131495237350464,0.6189301609992981,0.10273803025484085,0.054801810532808304,0.8200651407241821,0.04038260877132416,0.1527881920337677
123,0.5886402726173401,0.04789787903428078,0.8207334280014038,1.1346038579940796,4.493114948272705,1.1164973974227905,0.6196230053901672,0.054676368832588196,0.8156005144119263,1.1109782457351685,0.6195969581604004,0.10272058844566345,0.05479079857468605,0.8203086853027344,0.040114786475896835,0.15201601386070251
124,0.5888177156448364,0.047971371561288834,0.8207512497901917,1.1345279216766357,4.490381717681885,1.115634560585022,0.6200157403945923,0.05473945289850235,0.8158350586891174,1.1101443767547607,0.6200881600379944,0.10283344984054565,0.05485476925969124,0.8203657865524292,0.03986170515418053,0.1512647271156311
125,0.5890393853187561,0.04804619774222374,0.8210307359695435,1.1340876817703247,4.486245155334473,1.114398717880249,0.6203022599220276,0.05472388118505478,0.8159657716751099,1.108977198600769,0.6203802824020386,0.10279437154531479,0.05483240261673927,0.82039475440979,0.0396093912422657,0.1505202353000641
126,0.5892369747161865,0.048100508749485016,0.8212910890579224,1.133522629737854,4.484125137329102,1.1138925552368164,0.620588481426239,0.05484195426106453,0.8163769841194153,1.1085149049758911,0.6207022666931152,0.10300428420305252,0.054950304329395294,0.8207440972328186,0.03936123102903366,0.14978349208831787
127,0.5893856287002563,0.048144638538360596,0.8212739825248718,1.1334604024887085,4.481595993041992,1.1131306886672974,0.621163010597229,0.05486519634723663,0.8160322904586792,1.1077250242233276,0.6213030219078064,0.10304936021566391,0.05497755482792854,0.8203896880149841,0.03910979628562927,0.1490483582019806
128,0.5895820260047913,0.04818592593073845,0.8217780590057373,1.1324938535690308,4.4792094230651855,1.1126068830490112,0.621493399143219,0.05499494448304176,0.8165299296379089,1.107337474822998,0.6216052770614624,0.10327348113059998,0.055103179067373276,0.8208275437355042,0.038867514580488205,0.14832699298858643
129,0.5899294018745422,0.04818315431475639,0.821812629699707,1.1314283609390259,4.475405216217041,1.1117569208145142,0.6219184398651123,0.055081892758607864,0.816887378692627,1.1064550876617432,0.6219948530197144,0.10341419279575348,0.055181775242090225,0.8211665153503418,0.03861992061138153,0.147602841258049
130,0.590124785900116,0.04817412421107292,0.8219143152236938,1.1305567026138306,4.473437309265137,1.1114426851272583,0.622250497341156,0.05515296012163162,0.8169293403625488,1.106124758720398,0.6222742795944214,0.10353153198957443,0.05524831637740135,0.8212295174598694,0.03837648779153824,0.1468862146139145
131,0.5904135704040527,0.048216961324214935,0.8220644593238831,1.129846453666687,4.471454620361328,1.1110340356826782,0.622528076171875,0.055233169347047806,0.8171286582946777,1.10575270652771,0.622519314289093,0.10366477817296982,0.0553235188126564,0.8213820457458496,0.03813770040869713,0.1461818665266037
132,0.5907798409461975,0.048278506845235825,0.8221826553344727,1.1292212009429932,4.468642711639404,1.1103187799453735,0.622797429561615,0.05530222877860069,0.8174698948860168,1.1050740480422974,0.6227272152900696,0.10377246141433716,0.05538337677717209,0.8217087388038635,0.037909336388111115,0.14549647271633148
133,0.5910961627960205,0.04829217121005058,0.8223034739494324,1.1282471418380737,4.463645935058594,1.109012484550476,0.6231167316436768,0.0552932471036911,0.8176552653312683,1.1037737131118774,0.6230877637863159,0.10376273095607758,0.055377133190631866,0.8218634128570557,0.03767817094922066,0.14480963349342346
134,0.5914880037307739,0.04834626987576485,0.8225518465042114,1.1273307800292969,4.459517955780029,1.1080178022384644,0.6234265565872192,0.0553465336561203,0.8180908560752869,1.1027215719223022,0.6233745813369751,0.10385219752788544,0.055426135659217834,0.8222945928573608,0.03745264559984207,0.14413295686244965
135,0.5919499397277832,0.04839346185326576,0.8225710988044739,1.12664794921875,4.457919120788574,1.1077687740325928,0.6235896944999695,0.055434808135032654,0.8184115886688232,1.1024422645568848,0.6235327124595642,0.10400788486003876,0.05551338195800781,0.8226141333580017,0.03723569214344025,0.1434718370437622
136,0.5924283266067505,0.04844513535499573,0.8228502869606018,1.1254982948303223,4.455632209777832,1.1074579954147339,0.623866856098175,0.0555654913187027,0.8187916874885559,1.1020845174789429,0.6238322257995605,0.10425344854593277,0.05565138906240463,0.8230350613594055,0.037014324218034744,0.14280834794044495
137,0.5928166508674622,0.04852548986673355,0.8229950666427612,1.1249868869781494,4.451362609863281,1.1062437295913696,0.6243557929992676,0.05559859424829483,0.8189092874526978,1.100866675376892,0.6243345737457275,0.1043219268321991,0.055689737200737,0.8231840133666992,0.036797065287828445,0.14215748012065887
138,0.5932910442352295,0.04858241602778435,0.8230120539665222,1.1242655515670776,4.447150707244873,1.1051082611083984,0.6247497200965881,0.055627189576625824,0.8191142678260803,1.0997432470321655,0.6247966885566711,0.10437127202749252,0.055717721581459045,0.8232138156890869,0.03658050298690796,0.14150911569595337
139,0.5937157273292542,0.048627279698848724,0.8231321573257446,1.1233336925506592,4.446030139923096,1.1050485372543335,0.6249805688858032,0.055756714195013046,0.8193849921226501,1.0997320413589478,0.6251475214958191,0.10461512953042984,0.0558561272919178,0.8233473300933838,0.036368582397699356,0.14086826145648956
140,0.5941436290740967,0.048713505268096924,0.823398232460022,1.1225661039352417,4.442854881286621,1.1042447090148926,0.6253560781478882,0.055866897106170654,0.8198438882827759,1.0989817380905151,0.625602662563324,0.10481027513742447,0.055965978652238846,0.8236551880836487,0.03616256266832352,0.14024096727371216
141,0.5944862961769104,0.0487186573445797,0.8231794834136963,1.1220122575759888,4.441872596740723,1.1041226387023926,0.6256597638130188,0.05595219507813454,0.819871723651886,1.0988802909851074,0.6259377002716064,0.10496652126312256,0.056055065244436264,0.8236604332923889,0.03595486283302307,0.13961264491081238
142,0.5949113965034485,0.048779647797346115,0.8234981894493103,1.1210253238677979,4.43825626373291,1.1032328605651855,0.6260157823562622,0.056067075580358505,0.8204033374786377,1.0980616807937622,0.6262609958648682,0.10516323894262314,0.0561649389564991,0.8241629600524902,0.03575027361512184,0.13899283111095428
143,0.5952396988868713,0.04883391782641411,0.8236262798309326,1.1204650402069092,4.433978080749512,1.1020437479019165,0.6263989806175232,0.05604822561144829,0.8204324245452881,1.0968464612960815,0.6266212463378906,0.10512631386518478,0.05614379793405533,0.8241807818412781,0.03555372729897499,0.13838738203048706
144,0.5955576300621033,0.0489233136177063,0.8237910270690918,1.1201709508895874,4.432717800140381,1.1017149686813354,0.6265690326690674,0.0561114139854908,0.8206543922424316,1.0965758562088013,0.6267331838607788,0.10522279888391495,0.056197963654994965,0.8243691325187683,0.03536112606525421,0.1377921849489212
145,0.5958024859428406,0.04901501163840294,0.823787271976471,1.120339035987854,4.43002462387085,1.100785493850708,0.6270249485969543,0.05614706128835678,0.8206566572189331,1.095658302307129,0.6270584464073181,0.10526169836521149,0.05621970444917679,0.8244659900665283,0.03516776114702225,0.13720226287841797
146,0.5960602760314941,0.049047693610191345,0.8241338729858398,1.119483470916748,4.424991607666016,1.0994274616241455,0.6273725628852844,0.05615691468119621,0.820955753326416,1.0942966938018799,0.6273055672645569,0.10526181012392044,0.056218136101961136,0.8248177766799927,0.03497539833188057,0.1366111785173416
147,0.596314549446106,0.04911406710743904,0.8245078921318054,1.1188610792160034,4.422659397125244,1.0989391803741455,0.6276068091392517,0.056255538016557693,0.8213716745376587,1.0937319993972778,0.627531886100769,0.10543809831142426,0.05631663277745247,0.8252642154693604,0.034791767597198486,0.1360362023115158
148,0.5966109037399292,0.04915863275527954,0.8248788714408875,1.1178832054138184,4.418563365936279,1.0979399681091309,0.6280410289764404,0.0563499741256237,0.8217380046844482,1.0927194356918335,0.6279585957527161,0.10559838265180588,0.05640646442770958,0.825613796710968,0.03460438549518585,0.13545864820480347
149,0.5968803763389587,0.04920385032892227,0.8252893686294556,1.1169593334197998,4.413574695587158,1.0965847969055176,0.628694474697113,0.05642224848270416,0.821943998336792,1.091411828994751,0.6286433339118958,0.1057194173336029,0.0564751997590065,0.8256865739822388,0.034415341913700104,0.1348843276500702
150,0.5972195863723755,0.049290142953395844,0.8257859349250793,1.1161261796951294,4.408499717712402,1.0952348709106445,0.629233717918396,0.056471459567546844,0.8221472501754761,1.0900115966796875,0.6292381286621094,0.10582433640956879,0.05653407424688339,0.8259021043777466,0.034232597798109055,0.1343211829662323
151,0.5974977016448975,0.04932752251625061,0.826077401638031,1.1152117252349854,4.403810501098633,1.0939924716949463,0.629743754863739,0.05651363730430603,0.8222659826278687,1.0887904167175293,0.6298427581787109,0.10590732097625732,0.05658140778541565,0.825910747051239,0.034053049981594086,0.133762389421463
152,0.5978747010231018,0.04937300458550453,0.8263681530952454,1.1142981052398682,4.401764869689941,1.0935865640640259,0.6301963329315186,0.05658727511763573,0.8221763372421265,1.0884720087051392,0.6303330659866333,0.10603529959917068,0.056655365973711014,0.8257190585136414,0.03387456759810448,0.13320812582969666
153,0.5981988310813904,0.04942905902862549,0.8266037106513977,1.113600492477417,4.397110939025879,1.0923092365264893,0.6307834982872009,0.05662611126899719,0.8221641182899475,1.0871769189834595,0.6308863759040833,0.10609450191259384,0.05668913200497627,0.8257279992103577,0.03369692340493202,0.1326613575220108
154,0.5985390543937683,0.04949604347348213,0.8265402317047119,1.1134448051452637,4.395690441131592,1.0919119119644165,0.6310192346572876,0.0566868893802166,0.8223179578781128,1.0867860317230225,0.6311463117599487,0.10619884729385376,0.056748244911432266,0.8258281946182251,0.03352576121687889,0.13212434947490692
155,0.5990317463874817,0.049542978405952454,0.8266331553459167,1.1125153303146362,4.391725063323975,1.0909398794174194,0.6313650012016296,0.05674590542912483,0.8226298093795776,1.0857974290847778,0.631443977355957,0.10630165040493011,0.05680523067712784,0.8261941075325012,0.0333523154258728,0.1315845251083374
156,0.599383533000946,0.049598123878240585,0.826951265335083,1.1116410493850708,4.386257171630859,1.0894408226013184,0.6317607760429382,0.056729163974523544,0.8227606415748596,1.084293007850647,0.6318690776824951,0.1062852218747139,0.05679527297616005,0.8263152241706848,0.03318106755614281,0.13105155527591705
157,0.599850594997406,0.04961244389414787,0.8268920183181763,1.110676884651184,4.38372278213501,1.0889167785644531,0.6321305632591248,0.05679424852132797,0.8228459358215332,1.0838122367858887,0.6322378516197205,0.10639598220586777,0.056858450174331665,0.8263319730758667,0.03301161900162697,0.13052095472812653
158,0.6002304553985596,0.049697767943143845,0.8268144726753235,1.1106574535369873,4.3833208084106445,1.0887902975082397,0.6323844790458679,0.05689616501331329,0.8229726552963257,1.0837241411209106,0.632529616355896,0.10657508671283722,0.05696062371134758,0.826362133026123,0.03285184130072594,0.13001148402690887
159,0.6005758047103882,0.049769192934036255,0.8269090056419373,1.110201358795166,4.379817962646484,1.0878150463104248,0.6328073740005493,0.056965410709381104,0.8232247233390808,1.0827299356460571,0.6329749822616577,0.10670893639326096,0.05703580006957054,0.8266339898109436,0.032685864716768265,0.1294938623905182
160,0.6009809374809265,0.04984695091843605,0.8272328972816467,1.1093872785568237,4.376499652862549,1.0869885683059692,0.6332294344902039,0.05706118047237396,0.8235048055648804,1.0819320678710938,0.6334432363510132,0.10688077658414841,0.05713309720158577,0.8268218636512756,0.03252219408750534,0.12898299098014832
161,0.6013606786727905,0.04985945299267769,0.8272475004196167,1.1085149049758911,4.374050617218018,1.0865490436553955,0.6336011290550232,0.057144563645124435,0.8236171007156372,1.0814048051834106,0.6338825821876526,0.10704261064529419,0.057225245982408524,0.8268953561782837,0.03235655650496483,0.12847062945365906
162,0.6017621755599976,0.04990987107157707,0.8272475600242615,1.1079710721969604,4.372393608093262,1.0862234830856323,0.6339317560195923,0.057250745594501495,0.823809802532196,1.0810495615005493,0.6342721581459045,0.10723596811294556,0.057335346937179565,0.8269861936569214,0.03220216557383537,0.12797492742538452
163,0.6020748019218445,0.049960341304540634,0.8274542689323425,1.1072096824645996,4.370899200439453,1.0859887599945068,0.6340891122817993,0.05741751566529274,0.8244519233703613,1.0808383226394653,0.634474515914917,0.10754787176847458,0.05751068517565727,0.8276116251945496,0.032050345093011856,0.12748456001281738
164,0.6024183034896851,0.050010956823825836,0.8274965882301331,1.106742024421692,4.3702192306518555,1.085998296737671,0.6341869831085205,0.05753614753484726,0.8248304724693298,1.0807656049728394,0.6346263289451599,0.10777132213115692,0.05763673409819603,0.8279745578765869,0.03189826011657715,0.12699608504772186
165,0.6026967763900757,0.0500398688018322,0.8276932835578918,1.1059801578521729,4.36732816696167,1.085375428199768,0.6344472765922546,0.05759630352258682,0.8250805735588074,1.0800516605377197,0.6349409818649292,0.10788948088884354,0.05770321935415268,0.8282031416893005,0.031741201877593994,0.12650461494922638
166,0.60304194688797,0.05007043853402138,0.8277642130851746,1.1053578853607178,4.366102695465088,1.0852144956588745,0.6346122622489929,0.05764278769493103,0.8251492381095886,1.0798691511154175,0.6351393461227417,0.10798241198062897,0.05775604769587517,0.8282731175422668,0.03158661723136902,0.12601912021636963
167,0.6033610701560974,0.050141509622335434,0.8281440138816833,1.104596495628357,4.361197471618652,1.0838525295257568,0.6349440813064575,0.05762920156121254,0.8253118991851807,1.0785157680511475,0.6355460286140442,0.10797975957393646,0.05775385722517967,0.8284119367599487,0.03143616020679474,0.1255442053079605
168,0.603748619556427,0.050171609967947006,0.8283802270889282,1.1035245656967163,4.356645107269287,1.0826932191848755,0.6352973580360413,0.05767176300287247,0.8256788849830627,1.0773919820785522,0.635919451713562,0.10805793106555939,0.057797033339738846,0.828730046749115,0.03128906711935997,0.1250734180212021
169,0.6041550636291504,0.050258200615644455,0.8283654451370239,1.1033895015716553,4.357365608215332,1.0830321311950684,0.6353760957717896,0.05778922513127327,0.8258707523345947,1.0776842832565308,0.6360136866569519,0.1082649677991867,0.057914696633815765,0.8288971185684204,0.031153693795204163,0.12461941689252853
170,0.6045158505439758,0.050322748720645905,0.8285004496574402,1.1027480363845825,4.3548078536987305,1.0823878049850464,0.6355650424957275,0.05784716084599495,0.8261918425559998,1.0770840644836426,0.6362610459327698,0.10836772620677948,0.05797259882092476,0.8290838599205017,0.03101063333451748,0.12416090071201324
171,0.60483717918396,0.05034000799059868,0.828362762928009,1.1022255420684814,4.354079723358154,1.0823220014572144,0.6356252431869507,0.057931333780288696,0.8264777064323425,1.0770487785339355,0.6364569664001465,0.10853123664855957,0.05806583911180496,0.8291557431221008,0.03087162971496582,0.12370364367961884
172,0.6052103042602539,0.05039244145154953,0.8284453749656677,1.1016385555267334,4.352786540985107,1.0820497274398804,0.6358175873756409,0.058036454021930695,0.8267872333526611,1.0768674612045288,0.6366598010063171,0.10870921611785889,0.05816670507192612,0.8293676376342773,0.030730275437235832,0.1232490986585617
173,0.6056299209594727,0.05046067759394646,0.8288127779960632,1.1006065607070923,4.3480634689331055,1.0808782577514648,0.6361825466156006,0.05808994174003601,0.8271282315254211,1.0756419897079468,0.6370512843132019,0.10881819576025009,0.058227140456438065,0.8297669291496277,0.030592365190386772,0.12280069291591644
174,0.6060380935668945,0.05050494894385338,0.8291060328483582,1.099503993988037,4.343552589416504,1.0798252820968628,0.6365832686424255,0.05816946178674698,0.8274945020675659,1.0744993686676025,0.6374711394309998,0.10897526144981384,0.058315008878707886,0.8301882147789001,0.030452774837613106,0.12235359102487564
175,0.6062782406806946,0.05055008456110954,0.8292356133460999,1.0990045070648193,4.342337608337402,1.0796135663986206,0.6369485259056091,0.05824393779039383,0.8273477554321289,1.0742815732955933,0.6378837823867798,0.10912156850099564,0.058399565517902374,0.8300358057022095,0.030315784737467766,0.12191114574670792
176,0.606573760509491,0.050604816526174545,0.82949298620224,1.0982433557510376,4.3392415046691895,1.0788592100143433,0.6372706890106201,0.05833113566040993,0.8276634216308594,1.0735244750976562,0.6382647156715393,0.10927614569664001,0.05848713219165802,0.8302356600761414,0.03018333949148655,0.1214766874909401
177,0.6069292426109314,0.05065574869513512,0.8294746279716492,1.0977959632873535,4.33779239654541,1.0785062313079834,0.6376023888587952,0.058401308953762054,0.8275826573371887,1.0732330083847046,0.638616144657135,0.10939596593379974,0.05855646729469299,0.8300977945327759,0.030050907284021378,0.1210445910692215
178,0.6071959137916565,0.05071370676159859,0.8294548392295837,1.0976505279541016,4.335059642791748,1.0776435136795044,0.6379092931747437,0.058455973863601685,0.8278815150260925,1.072403073310852,0.6388972401618958,0.10948976874351501,0.05860863998532295,0.8304159045219421,0.02992095984518528,0.12062035501003265
179,0.6075085401535034,0.05078182741999626,0.8297439217567444,1.0969310998916626,4.3317413330078125,1.0768002271652222,0.6381625533103943,0.058503009378910065,0.8281740546226501,1.0715570449829102,0.6391650438308716,0.10957504063844681,0.0586562380194664,0.8306700587272644,0.029794249683618546,0.120200514793396
180,0.6077597737312317,0.05078018084168434,0.8295937180519104,1.0964305400848389,4.332281589508057,1.0771048069000244,0.6383776664733887,0.058616071939468384,0.8281910419464111,1.0719581842422485,0.6393453478813171,0.10975044220685959,0.05875715613365173,0.8305947780609131,0.029662977904081345,0.11977392435073853
181,0.6080691814422607,0.05082915723323822,0.8298161029815674,1.0956785678863525,4.3290205001831055,1.0762889385223389,0.6386260390281677,0.05866222828626633,0.8284948468208313,1.0711426734924316,0.6395748257637024,0.10982244461774826,0.05879713594913483,0.8308526277542114,0.029538026079535484,0.11935968697071075
